FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_COUNTY_FIPS_CODE,Code Expansion for State  FIPS Code,STATE_ABBR,Code Expansion for State Abbreviation,ZIP_CODE,REGION,Code Expansion for Region,FAC_CLOSED_IND,MAIL_NAME,MAIL_STREET_ADDRESS,MAIL_CITY,MAIL_STATE_ABBR,MAIL_COUNTRY,MAIL_ZIP_CODE,ASGN_AGENCY,Code Expansion for Assigned Agency,ASGN_FEDERAL_IND,PARENT_CO_DB_NUM,PARENT_CO_NAME,STANDARDIZED_PARENT_COMPANY,ASGN_PARTIAL_IND,ASGN_PUBLIC_CONTACT,ASGN_PUBLIC_PHONE,ASGN_PUBLIC_CONTACT_EMAIL,REGISTRY_ID,ASGN_PUBLIC_PHONE_EXT,LATITUDE,LONGITUDE,REF_POINT_DESC,REF_POINT_CODE,COLLECT_DESC,COLLECT_MTH_CODE,ACCURACY_VALUE,ACCURACY_SCORE,HDATUM_DESC,SCALE,SOURCE_CODE,CONVEYOR,COMPLIANCE_URL,FACILITY_COMPLIANCE_REPORT_URL
60426NCHRB15400,ANCHOR ABRASIVES CO,15400 S COMMERCIAL AVE,HARVEY,COOK,17031,COOK IL,IL,N/A,604267919,5,REGION 5,0,ANCHOR ABRASIVES CO,15400 S COMMERCIAL AVE,HARVEY,IL,,60426-7919,,N/A,C,,,,0,SUSAN DOYLE,3125963100,,1.10E+11,,41.60993,-87.6422,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60426NCHRB15400
60426NVRTF16435,ENVIRITE OF ILLINOIS INC,16435 S CENTER AVE,HARVEY,COOK,17031,COOK IL,IL,N/A,60426,5,REGION 5,0,ENVIRITE OF ILLINOIS INC,16435 S CENTER AVE,HARVEY,IL,,60426,,N/A,C,131701732,US ECOLOGY INC,US ECOLOGY INC,0,JOHN DANIELSON,7085896901,JOHN.DANIELSON@USECOLOGY.COM,1.10E+11,,41.59042,-87.64474,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60426NVRTF16435
60429HGRDL17425,HI GRADE ALLOYS CORP,17425 S LAFLIN,EAST HAZEL CREST,COOK,17031,COOK IL,IL,N/A,60429,5,REGION 5,1,HI GRADE ALLOYS CORP,PO BOX 980,HOMEWOOD,IL,,60430,,N/A,C,NA,No US Parent,,0,CHARLES A. LICHT,7083237053,,1.10E+11,,41.57231,-87.65338,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60429HGRDL17425
6042WNDRSN255EA,ANDERSON FITTINGS,255 EAST INDUSTRY DRIVE,FRANKFORT,WILL,17197,WILL IL,IL,N/A,60423,5,REGION 5,0,ANDERSON FITTINGS,255 EAST INDUSTRY DRIVE,FRANKFORT,IL,,60423,,N/A,C,NA,MARMON ENGINEERED INDL & METAL COMPONENTS INC,MARMON ENGINEERED INDL & METAL COMPONENTS INC,0,JEANNE HUCK,7082729125,JHUCK@ANDERSONFITTINGS.COM,1.10E+11,,41.480467,-87.840468,CENTER OF FACILITY,25,INTERPOLATION-PHOTO,19,3,5,NAD83,1634,,EPA_SLT,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6042WNDRSN255EA
60432GRNDY1301H,HENRY CO GRUNDY INDUSTRIES,1301 HERKIMER ST,JOLIET,WILL,17197,WILL IL,IL,N/A,604321057,5,REGION 5,1,HENRY CO.,336 COLDSTREAM RD.,KIMBERTON,PA,,19442-0368,,N/A,C,58012022,HENRY CO,,0,JOHN K. KINAST,6109338888,,1.10E+11,,41.54819,-88.07385,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60432GRNDY1301H
60434MBLJLINTER,EXXONMOBIL OIL CORP JOL IET REFINERY,INTERSTATE 55 & ARSENAL RD EAST,CHANNAHON,WILL,17197,WILL IL,IL,N/A,60410,5,REGION 5,0,EXXONMOBIL OIL CORP JOL IET REFINERY,PO BOX 874,JOLIET,IL,,60434,,N/A,C,1213214,EXXON MOBIL CORP,EXXON MOBIL CORP,0,TRICIA L. SIMPSON,8155217334,TRICIA.L.SIMPSON@EXXONMOBIL.COM,1.10E+11,,41.413831,-88.18346,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,20,NAD83,,,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60434MBLJLINTER
60435NSTFM1500C,DOW CHEMICAL CO,2050 N BROADWAY,JOLIET,WILL,17197,WILL IL,IL,N/A,60435,5,REGION 5,0,DOW CHEMICAL CO,901 E KANKAKEE RIVER DR,WILMINGTON,IL,,60481,,N/A,C,NA,No US Parent,,0,LUIZ CARLOS DIAS,8154761202,,1.10E+11,,41.562551,-88.088809,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60435NSTFM1500C
60435RHCHMINDUS,RHO CHEMICAL CO INC,30 INDUSTRY AVE,JOLIET,WILL,17197,WILL IL,IL,N/A,60435,5,REGION 5,0,RHO CHEMICAL CO INC,PO BOX 55,JOLIET,IL,,60434,,N/A,C,,No US Parent,NA,0,ROBERT J. ROLIH,8157274791,MROLIH@RHOCHEM.COM,1.10E+11,,41.55022,-88.08273,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60435RHCHMINDUS
60435SHFFLINDUS,GERDAU- JOLIET MILL,1 INDUSTRY AVE,JOLIET,WILL,17197,WILL IL,IL,N/A,60435,5,REGION 5,1,GERDAU- JOLIET MILL,1 INDUSTRY AVE,JOLIET,IL,,60435,,N/A,C,4093456,GERDAU GROUP,GERDAU USA INC,0,GABRIEL FARIAS,5637324631,GABRIEL.FARIAS@GERDAU.COM,1.10E+11,,41.551481,-88.084759,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,20,NAD83,,,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60435SHFFLINDUS
60436CHRMC4166M,ELLWOOD CHROME CRANKSHAFT,4166 MOUND RD,JOLIET,WILL,17197,WILL IL,IL,N/A,60436,5,REGION 5,0,ELLWOOD CHROME CRANKSHAFT,4166 MOUND RD,JOLIET,IL,,60436,,N/A,C,4341087,ELLWOOD GROUP INC,ELLWOOD GROUP INC,0,DEANNA MACHAY,7732542406,DMACHAY@SCLWEB.COM,1.10E+11,17,41.490313,-88.16406,CENTER OF FACILITY,25,INTERPOLATION-PHOTO,19,5,5,NAD83,3269,,EPA_SLT,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60436CHRMC4166M
60436JLTGN1800C,JOLIET GENERATING STATION (#9 & #29),1800 CHANNAHON RD,JOLIET,WILL,17197,WILL IL,IL,N/A,60436,5,REGION 5,0,JOLIET GENERATING STATION (#9 & #29),1800 CHANNAHON RD,JOLIET,IL,,60436,,N/A,C,793422213,NRG ENERGY INC,NRG ENERGY INC,0,WILLIAM NAGLOSKY,8152075412,WILLIAM.NAGLOSKY@NRG.COM,1.10E+11,,41.494731,-88.12506,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,20,NAD83,,,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60436JLTGN1800C
60438BCHMC2700E,NB COATINGS INC,2701 E 170TH ST,LANSING,COOK,17031,COOK IL,IL,N/A,60438,5,REGION 5,0,NB COATINGS INC,2701 E 170TH ST,LANSING,IL,,60438,,N/A,C,787612795,NIPPON PAINT (USA) INC,NIPPON PAINT (USA) INC,0,JACK WICKHAM,7088687472,JWICKHAM@NBCOATINGS.COM,1.10E+11,,41.584935,-87.548242,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60438BCHMC2700E
60439HRTGN15330,HERITAGE ENVIRONMENTAL SERVICES LLC,15330 CANAL BANK RD,LEMONT,COOK,17031,COOK IL,IL,N/A,60439,5,REGION 5,0,HERITAGE ENVIRONMENTAL SERVICES LLC,15330 CANAL BANK RD,LEMONT,IL,,60439,,N/A,C,NA,No US Parent,,0,ROBERT MILLMAN,7087391151,,1.10E+11,,41.683621,-87.990659,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,99999999,NAD83,,,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60439HRTGN15330
60439SDRGN9700S,US DOE ARGONNE NATIONAL LABORATORY,9700 S CASS AVE,ARGONNE,DUPAGE,17043,DUPAGE IL,IL,N/A,60439,5,REGION 5,0,US DOE ARGONNE NATIONAL LABORATORY,9700 S CASS AVE,ARGONNE,IL,,60439,DOE,U.S. DEPT. OF ENERGY,F,NA,US DEPARTMENT OF ENERGY,US DEPARTMENT OF ENERGY,0,KAUSHIK JOSHI,6302524226,KAUSHIK.JOSHI@SCIENCE.DOE.GOV,1.10E+11,,41.70371,-87.99056,POINT WHERE SUBSTANCE IS RELEASED,106,INTERPOLATION-PHOTO,19,5,5,NAD83,2700,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60439SDRGN9700S
60441DVPRD2231L,DOVE PRODUCTS INC,3341 S STATE ST,LOCKPORT,WILL,17197,WILL IL,IL,N/A,60441,5,REGION 5,0,DOVE PRODUCTS INC,3341 S STATE ST,LOCKPORT,IL,,60441,,N/A,C,NA,No US Parent,,0,ERIC SCHARFE,8157274683,,1.10E+11,,41.55809,-88.07093,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60441DVPRD2231L
60443CHRDW21901,VALSPAR CONSUMER - MATTESON,21901 CENTRAL AVE,MATTESON,COOK,17031,COOK IL,IL,N/A,60443,5,REGION 5,0,VALSPAR CONSUMER - MATTESON,21901 CENTRAL AVE,MATTESON,IL,,60443,,N/A,C,50736453,THE VALSPAR CORP,THE VALSPAR CORP,0,KURTIS RHUDY,9724857121,KRHUDY@VALSPAR.COM,1.10E+11,,41.493552,-87.747176,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,99999999,NAD83,,,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60443CHRDW21901
60445DBRCH14461,DOBER CHEMICAL CORP,14461 S WAVERLY AVE,MIDLOTHIAN,COOK,17031,COOK IL,IL,N/A,60445,5,REGION 5,1,DOBER CHEMICAL CORP,11230 KATHERINE'S CROSSING,WOODRIDGE,IL,,60517,,N/A,C,NA,DOBER CHEMICAL CORP,,0,US COMPLIANCE CORP,9522523000,EPCRA@USCOMPLIANCE.COM,1.10E+11,,41.629867,-87.708648,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,99999999,NAD83,,,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60445DBRCH14461
60449BMBMFUSRTE,BIMBA MANUFACTURING CO MAIN PLANT,25150 S GOVERNORS HWY,UNIVERSITY PARK,WILL,17197,WILL IL,IL,N/A,60484,5,REGION 5,0,BIMBA MANUFACTURING CO MAIN PLANT,25150 S GOVERNORS HWY,UNIVERSITY PARK,IL,,60484,,N/A,C,,No US Parent,NA,0,CHARLES CHURCHILL,7085344441,CHURCHILLC@BIMBA.COM,1.10E+11,,41.43342,-87.737626,,,,,,36130,NAD83,,,TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60449BMBMFUSRTE
6044WJRNBR455GI,JERNBERG INDUSTRIES INC,455 GIBRALTAR DR,BOLINGBROOK,WILL,17197,WILL IL,IL,N/A,60440,5,REGION 5,0,JERNBERG INDUSTRIES INC,455 GIBRALTAR DR,BOLINGBROOK,IL,,60440,,N/A,C,605039366,JERNBERG INDUSTRIES LLC,JERNBERG INDUSTRIES LLC,0,LARRY WOLYNIEC,7733264702,LWOLYNEIC@JERNBERG.COM,1.10E+11,,41.685103,-88.051687,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6044WJRNBR455GI
60450RCSMR3393N,ORICA USA MORRIS SITE,3393 N DWIGHT RD,MORRIS,GRUNDY,17063,GRUNDY IL,IL,N/A,60450,5,REGION 5,0,ORICA USA MORRIS SITE,P.O. BOX 391,MORRIS,IL,,60450,,N/A,C,949299622,ORICA USA INC,,0,MIKE R. SCHAFER,8153578711,,1.10E+11,,41.333945,-88.431055,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60450RCSMR3393N
60455HLTHM7400W,PELSTAR LLC,7400 W 100TH PL,BRIDGEVIEW,COOK,17031,COOK IL,IL,N/A,60455,5,REGION 5,0,PELSTAR LLC,7400 W 100TH PL,BRIDGEVIEW,IL,,60455,,N/A,C,NA,No US Parent,,0,JIM WITTKE,7085989100,,1.10E+11,,41.70915,-87.80282,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60455HLTHM7400W
6045WVCNPR761W7,VCNA PRAIRIE LLC - YARD 1001,7601 W. 79TH STREET,BRIDGEVIEW,COOK,17031,COOK IL,IL,N/A,60455,5,REGION 5,0,VCNA PRAIRIE LLC - YARD 1001,7601 W 79TH ST,BRIDGEVIEW,IL,,60455,,N/A,C,25697343,VCNA PRAIRIE LLC,VCNA PRAIRIE LLC,0,CHAD GROFF  VP OPERATIONS,7084580400,CHAD.GROFF@VCIMENTOS.COM,1.10E+11,,41.74723,-87.80875,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6045WVCNPR761W7
60462PNDTN15W16,PANDUIT NETWORK SYSTEMS DIV,10500 W 167TH ST,ORLAND PARK,COOK,17031,COOK IL,IL,N/A,60462,5,REGION 5,0,PANDUIT NETWORK SYSTEMS DIV,10500 W 167TH ST,ORLAND PARK,IL,,60462,,N/A,C,NA,No US Parent,,0,W.E. MAHER,7085321800,,1.10E+11,,41.58819,-87.87435,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60462PNDTN15W16
60473CCRTC15530,ACCURATE COATINGS & DISPERSIONS INC PLANT 2,15530 S LASALLE ST,SOUTH HOLLAND,COOK,17031,COOK IL,IL,N/A,60473,5,REGION 5,0,ACCURATE COATINGS & DISPERSIONS INC PLANT 2,192 W 155TH ST,SOUTH HOLLAND,IL,,60473,,N/A,C,NA,No US Parent,,0,JAMES L VALUKAS,7083331337,,1.10E+11,,41.61308,-87.62107,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60473CCRTC15530
60473JLPRS16750,DESOTO INC,16750 SOUTH VINCENNES RD,SOUTH HOLLAND,COOK,17031,COOK IL,IL,N/A,60473,5,REGION 5,0,DESOTO INC,900 EAST WASHINGTON ST,JOLIET,IL,,60434,,N/A,C,NA,No US Parent,,0,ANNE E EISELE,8157274931,,1.10E+11,,41.590717,-87.622586,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60473JLPRS16750
60473NVRSL16655,NIAGARA LASALLE CORP - SOUTH HOLLAND,16655 S CANAL ST,SOUTH HOLLAND,COOK,17031,COOK IL,IL,N/A,60473,5,REGION 5,0,NIAGARA LASALLE CORP - SOUTH HOLLAND,16655 S CANAL ST,SOUTH HOLLAND,IL,,60473,,N/A,C,967910428,NIAGARA LASALLE CORP,NIAGARA LASALLE CORP,0,JUAN MUNOZ,7085962700,JMUNOZ@NIAG.COM,1.10E+11,,41.59204,-87.62685,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60473NVRSL16655
60473STHHL15600,SOUTH HOLLAND FOOD PROCESSORS,15600 S WENTWORTH AVE,SOUTH HOLLAND,COOK,17031,COOK IL,IL,N/A,60473,5,REGION 5,1,SOUTH HOLLAND FOOD PROCESSORS,15600 S WENTWORTH AVE,SOUTH HOLLAND,IL,,60473,,N/A,C,NA,No US Parent,,0,JERRY HOPE,7088516600,,1.10E+11,,41.612013,-87.6229,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,99999999,NAD83,,,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60473STHHL15600
60501WNSCR5824S,OWENS CORNING ROOFING & ASPHALT LLC,5824 S  ARCHER RD,SUMMIT,COOK,17031,COOK IL,IL,N/A,60501,5,REGION 5,0,OWENS CORNING ROOFING & ASPHALT LLC,5824 S  ARCHER RD,SUMMIT,IL,,60501,,N/A,C,1317452,OWENS CORNING,OWENS CORNING INC,0,ANGELA MARINKOVIC,7085946936,ANGELA.MARINKOVIC@OWENSCORNING.COM,1.10E+11,,41.78482,-87.81441,POINT WHERE SUBSTANCE IS RELEASED,106,INTERPOLATION-PHOTO,19,5,99999999,NAD83,1300,17,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60501WNSCR5824S
60504DNLXX555NC,DUNLEE DIV OF PHILIPS MEDICAL SYSTEMS INC,555 N COMMERCE ST,AURORA,DUPAGE,17043,DUPAGE IL,IL,N/A,60504,5,REGION 5,0,DUNLEE DIV OF PHILIPS MEDICAL SYSTEMS INC,555 N COMMERCE ST,AURORA,IL,,60504,,N/A,C,869320770,PHILIPS ELECTRONICS NA CORP,PHILIPS ELECTRONICS NA CORP,0,JOSEPH KLUSS,6305852099,JOSEPH.KLUSS@PHILIPS.COM,1.10E+11,,41.76678,-88.22907,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,99999999,NAD83,12000,,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60504DNLXX555NC
60507CTRPLRT31B,CATERPILLAR INC,BOX 348 RT 31S,AURORA,KENDALL,17093,KENDALL IL,IL,N/A,60507,5,REGION 5,0,CATERPILLAR INC,BOX 348 RT 31S,AURORA,IL,,60507,,N/A,C,5070479,CATERPILLAR INC,CATERPILLAR INC,0,CORRIE HECK SCOTT,3096750425,CORRIE_SCOTT@CAT.COM,1.10E+11,,41.713056,-88.364444,,,,,,35944,NAD83,,,AIRS/AFS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60507CTRPLRT31B
60507LLSTLRT31A,ALLSTEEL INC,ALLSTEEL DR,AURORA,KANE,17089,KANE IL,IL,N/A,605070871,5,REGION 5,1,ALLSTEEL INC.,P.O. BOX 871,AURORA,IL,,60507-0871,,N/A,C,NA,No US Parent,,0,,,,1.10E+11,,41.73757,-88.34938,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-BLOCK FACE,2,500,1000,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60507LLSTLRT31A
6050WSPCLT115SF,HB FULLER CONSTRUCTION PRODUCTS INC,1105 S. FRONTENAC RD.,AURORA,DUPAGE,17043,DUPAGE IL,IL,N/A,60504,5,REGION 5,0,HB FULLER CONSTRUCTION PRODUCTS INC,1105 S. FRONTENAC RD.,AURORA,IL,,60504,,N/A,C,6159776,HB FULLER CO,HB FULLER CO,0,GEOFF RUSSELL,6308622541,GEOFF.RUSSELL@HBFULLER.COM,1.10E+11,,41.745851,-88.230279,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6050WSPCLT115SF
60510BLSSL766HU,BLISS & LAUGHLIN STEEL CO,766 HUNTER DR,BATAVIA,KANE,17089,KANE IL,IL,N/A,60510,5,REGION 5,0,BLISS & LAUGHLIN STEEL CO,766 HUNTER DR,BATAVIA,IL,,60510,,N/A,C,868347246,BAR TECHNOLOGIES INC,,0,,,,1.10E+11,,41.85875,-88.27436,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60510BLSSL766HU
60510FRMNTKIRKR,US DOE FERMILAB,KIRK RD & PINE ST,BATAVIA,KANE,17089,KANE IL,IL,N/A,60510,5,REGION 5,0,US DOE FERMILAB,PO BOX 2000,BATAVIA,IL,UNITED STATES,60510,DOE,U.S. DEPT. OF ENERGY,F,NA,US DEPARTMENT OF ENERGY,US DEPARTMENT OF ENERGY,0,RICK HERSEMANN,6308404122,RICK.HERSEMANN@SCIENCE.DOE.GOV,1.10E+11,,41.84212,-88.25055,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,64248,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60510FRMNTKIRKR
60510MRCNN600KI,AMERICAN INDUSTRIAL TECHNOLOGIES INC,600 KINGSLAND DR,BATAVIA,KANE,17089,KANE IL,IL,N/A,60510,5,REGION 5,0,WILBERT INC.,2913 GARDNER RD.,BROADVIEW,IL,,60153,,N/A,C,42324475,WILBERT INC,,0,ERIC URBANO,7088651600,,1.10E+11,,41.85643,-88.28686,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60510MRCNN600KI
60510NCNPR970DO,BATAVIA BIO PROCESSING LTD,970 DOUGLAS RD,BATAVIA,KANE,17089,KANE IL,IL,N/A,60510,5,REGION 5,0,BATAVIA BIO PROCESSING LTD,970 DOUGLAS RD,BATAVIA,IL,,60510,,N/A,C,3100930,BATAVIA BIO PROCESSING LTD,BATAVIA BIO PROCESSING LTD,0,THOMAS V. GOTTEMOLLER,6307331818,TGOTTEMOLLER@POS.CA,1.10E+11,,41.861268,-88.289374,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,20,NAD83,,,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60510NCNPR970DO
60510PRDCC1355S,PRODUCERS CHEMICAL CO,1355 S RIVER ST,BATAVIA,KANE,17089,KANE IL,IL,N/A,605109648,5,REGION 5,0,PRODUCERS CHEMICAL CO,1355 S RIVER ST,BATAVIA,IL,,60510-9648,,N/A,C,NA,No US Parent,PRODUCERS CHEMICAL CO,0,ROGER HARRIS,6304664584,ROGERH@PRODUCERSCHEMICAL.COM,1.10E+11,,41.83539,-88.30634,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60510PRDCC1355S
60515PCKRD2200W,PACKARD INSTRUMENT CO INC,2200 WARRENVILLE RD,DOWNERS GROVE,DUPAGE,17043,DUPAGE IL,IL,N/A,605150000,5,REGION 5,0,PACKARD INSTRUMENT CO INC,2200 WARRENVILLE RD,DOWNERS GROVE,IL,,60515-0000,,N/A,C,1344142,CANBERRA IND,,0,THOMAS LACY,7089696000,,1.10E+11,,41.80726,-88.0395,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60515PCKRD2200W
60515TRCNN2325W,TRICON IND INC,2325 WISCONSIN AVE,DOWNERS GROVE,DUPAGE,17043,DUPAGE IL,IL,N/A,605154076,5,REGION 5,0,TRICON IND INC,2325 WISCONSIN AVE,DOWNERS GROVE,IL,,60515-4076,,N/A,C,NA,No US Parent,,0,RALPH GRANDLE,7089642330,,1.10E+11,,41.78994,-88.04075,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60515TRCNN2325W
60517CHMPN1840I,CHAMPION PACKAGING & DISTRIBUTING INC,1840 INTERNATIONALE PKWY,WOODRIDGE,DUPAGE,17043,DUPAGE IL,IL,N/A,60517,5,REGION 5,0,CHAMPION PACKAGING & DISTRIBUTING INC,1840 INTERNATIONALE PKWY,WOODRIDGE,IL,,60517,,N/A,C,,No US Parent,NA,0,TOM PECORA,6309720100,TOM@CHAMPAKINC.COM,1.10E+11,,41.695441,-88.027261,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,99999999,NAD83,,,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60517CHMPN1840I
60525SLMRC505SH,CONN-SELMER INC MUSSER DIV,505 SHAWMUT AVE,LA GRANGE,COOK,17031,COOK IL,IL,N/A,60525,5,REGION 5,0,CONN-SELMER INC MUSSER DIV,505 SHAWMUT AVE,LA GRANGE,IL,,60525,,N/A,C,88735048,CONN-SELMER INC,,0,HARRY A. ISOM,7083548383,,1.10E+11,,41.819311,-87.863366,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60525SLMRC505SH
